"Date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth","Number of Bicycle Hires","CO","NO","NO2","O3","PM10","SO2","Bus journeys (m)","Underground journeys (m)","DLR Journeys (m)","Tram Journeys (m)","Overground Journeys (m)","London Cable Car Journeys (m)","TfL Rail Journeys (m)"
2010-12-19,8,0,12,0.5,-3.2,-6.9,6,99200,1,2764,0.3,24.1,53.5,15.5,22.5,2.7,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-20,6,0,12,1.2,-2.8,-6.1,0,99480,7,6876,0.8,174.10001,113,1.5,42.4,8.4,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-21,7,0.4,17,1.8,-4.1,-9.4,0,100120,5,7879,0.4,61.4,75.8,3.2,31.9,1.4,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-22,8,0,12,1.7,-1.7,-5.1,1,100260,4,9718,0.4,53.8,63,6.7,32.4,0.9,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-23,8,0,12,2.3,1,0.2,0,100590,2,8867,0.4,21.3,37.3,25.2,23.4,2.5,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-24,7,0,12,2.1,0.6,-1.1,0.2,101040,1,5402,0.4,23.9,44.8,24.4,22.7,2.7,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-25,7,0.6,19,-0.8,0.7,-0.7,0.2,101880,1,5621,0.5,56.2,59.3,14.1,34.1,4.6,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-26,5,0.1,14,3.9,-1.5,-2.2,0,102800,1,4383,1.2,191.5,116,2,71.7,8.2,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-27,3,1.9,27,4.9,-1.2,-6.2,0,102780,1,3971,0.6,96.2,92.7,5.7,45.1,3,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-28,8,0,12,8,0.2,-4.6,5,101690,1,3763,0.9,156.89999,99.1,2.8,36.5,4.5,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-29,8,0,12,9.5,5.3,2.5,0.4,101390,0,7010,0.8,189,83.4,0.6,43,5.7,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-30,8,0,12,7.7,6.8,4.1,1.4,101960,0,7464,0.7,117.8,71.6,1.5,36,3.3,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2010-12-31,8,0,12,6.8,6.9,6.1,0,102440,NA,7448,0.6,76.8,75.3,1.7,37.9,2,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-01,8,0,13,7.2,5.9,5,0,102650,0,4555,0.4,33.8,52.3,17.2,28.6,2.9,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-02,8,0,13,4,5.9,4.6,0.6,102500,0,6250,0.4,22.9,49.5,21.6,19.2,2.3,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-03,8,0.1,15,2.9,3,1.9,0,102830,0,7262,0.6,123.5,98.1,5.3,39.9,5.2,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-04,7,0.1,15,6,1.3,-0.3,0,102460,0,13430,0.9,188.8,122.8,4.2,48.8,6.7,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-05,7,0,13,7.1,2.9,-0.3,0,101360,NA,13757,0.8,171.5,109.4,6.8,43.3,6.2,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-06,6,2.3,31,5.1,4.2,1.3,1,100040,0,9595,0.8,136.10001,99.8,1.5,36,4,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-07,8,0,13,11,4.5,3.9,11,99560,NA,9294,1,218.5,126.1,3.5,47.9,7.8,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-08,8,0,13,10,6,1,13.6,99920,0,9338,0.7,109.5,96.8,13,32.5,2.6,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-09,5,1.8,29,7.2,7,3.9,0.2,99690,0,10558,0.8,147.39999,113.1,6.8,40.6,4,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-10,0,6.7,54,8.9,4.1,0.9,0.2,101160,0,16058,0.8,157.7,117.1,6.2,46.6,4.8,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-11,6,0.3,18,8.7,3.5,-1.9,7,101230,0,16412,NA,NA,NA,NA,NA,NA,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-12,7,0.1,16,12.9,6.8,4.8,6,100590,0,13894,0.8,239.60001,129.3,4.1,38.3,NA,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-13,8,0,14,13.7,8.3,3.7,0.4,101110,0,15911,0.7,209.89999,119.4,6.5,42.4,NA,140.051899009624,72.5229790683998,4.847,1.8491465,3.48265164571965,NA,NA
2011-01-14,8,0,14,12.1,11.2,8.7,1,100970,0,14834,0.9,230.7,132.60001,8.6,42.7,8.7,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-15,6,0,14,12.3,11.6,11.1,7.2,100990,0,11851,0.5,83.7,87.3,22.4,43,2.8,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-16,8,0,15,12.4,9.9,7.5,0,101540,0,10471,0.6,83.5,76.7,16.6,31.7,2.6,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-17,8,0.3,20,8.4,11.3,10.1,8.4,101660,0,10835,0.5,89.2,94.1,10.8,24.6,2.6,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-18,8,0,15,7.5,8.2,8,17.6,101910,0,17703,NA,NA,NA,NA,NA,NA,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-19,3,5.9,55,7.4,5.6,3.7,0,102740,0,18350,0.7,178.89999,109.7,2.2,45.3,7.5,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-20,2,4.3,48,5.3,3.2,-1.1,0.2,103480,0,17957,0.4,46.2,67.2,7.6,30.1,2.2,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-21,7,0,16,3.5,2.9,0.5,0,103630,0,16509,0.5,67.9,73.3,3.2,37.9,4.1,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-22,5,4.3,49,6.7,2.1,0.7,0.2,103900,0,10658,0.3,28.3,51.7,20.8,28.6,1.4,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-23,7,0.6,25,7.7,2.9,-1,0.2,103730,0,9911,0.3,18.3,38,38.1,21.5,0.1,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-24,8,0,17,7.2,5.1,2.5,0.8,103430,0,17193,0.5,70.1,68.4,19.1,32.8,3,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-25,7,0,17,8.5,6.5,5.8,0.6,103100,0,17045,0.7,154,112.3,1.8,38.4,6.7,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-26,8,0.1,19,7.1,4.9,1.3,0.4,101750,0,16396,0.3,26,46.3,25.8,19.8,0.7,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-27,8,0,17,3.1,6.5,5.9,0.2,101070,0,16519,0.3,28.8,47.4,34.8,17.8,0.6,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-28,8,0,18,1.9,2.4,1.6,0,102110,0,15538,0.4,32.4,54.5,28.7,23.1,3.5,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-29,8,0.2,22,2,1.3,0.7,0,102350,0,9379,0.4,20.3,39.2,24.7,32.1,0.1,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-30,8,0,18,5.6,1,-0.1,0,102270,0,9455,0.3,38.9,65.2,24.2,23.4,1.2,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-01-31,5,4.6,58,4.8,2.4,-0.8,0,102330,0,16260,0.8,182.89999,117.2,14.9,56.1,8,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-01,4,3.9,54,8,2,-0.8,0,102570,0,16331,1.1,282.20001,141.8,2.6,58.3,13,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-02,7,0.3,25,10.7,2.9,-2.2,0.2,102590,0,18102,0.9,NA,NA,2.2,48.7,8.9,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-03,7,0.1,22,10.8,6.4,2.1,0,102470,0,15593,0.8,234.2,135,8,56.8,10,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-04,3,3.6,55,12.3,7.3,3.7,0,102320,0,14938,0.6,145.3,110.2,19.7,44,5.5,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-05,8,0,20,13.1,8.6,4.9,0,101630,0,8442,0.5,83.4,82.4,24.6,30.9,2.7,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-06,8,0,21,11.8,12,10.8,0,101760,0,9437,0.6,79.6,82.9,26.9,27.2,2.8,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-07,8,0,21,12.2,11,10.2,0,102000,0,16537,0.6,136.5,113.1,19.6,39.7,9.6,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-08,7,0.2,26,10.6,10.5,8.7,0.2,101510,0,19829,0.9,196.5,129.60001,2,49.5,NA,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-09,1,8.5,90,10.4,5.5,0.3,0,102220,0,18197,0.8,190.89999,126.8,2.7,56.4,NA,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-10,8,0.9,36,11.2,5.5,0.6,0.2,101770,0,11496,1,255.89999,139.3,7.1,58.4,10.3,183.026339927797,84.4379417562998,6.25335244231156,2.140724,5.24392284070724,NA,NA
2011-02-11,8,0,23,12.8,9.4,7.6,9,101270,0,16070,1,242.2,147.5,9.3,58.3,9.9,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-12,7,0.1,26,11.4,10.2,7.6,2.6,101090,0,12855,0.8,127.6,109.1,9.3,48.5,17.2,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-13,5,2.8,56,8.8,9.8,8.2,0,101110,0,7034,0.7,86.6,94.7,16.6,30.2,2.8,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-14,8,0,24,10.2,6.7,4.6,4.8,100210,0,17836,NA,NA,NA,NA,NA,NA,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-15,4,4.9,74,7.5,7.1,3.9,0.4,100120,0,15667,0.6,126.6,112,13.5,34.7,5.2,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-16,7,0,25,11,5.8,4,1.6,99180,0,18989,0.6,148.7,110.1,8.2,52.5,6.4,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-17,4,3.2,63,10.2,6.4,1.8,0,99450,0,18938,0.6,89.6,74.7,3.7,55.6,4,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-18,6,2.4,57,9.1,7.2,4.1,0,100460,0,17460,0.8,174.3,105.6,3,85.1,10.6,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-19,7,0.6,38,6.5,6.7,4.2,8,101260,0,6250,0.7,89.9,73.7,4.7,47.5,3.3,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-20,8,0,27,5.7,4.6,2.6,2.4,101010,0,7882,0.7,58.9,57.3,5.1,54.9,1.6,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-21,8,0,27,7.5,5.3,4.8,0,101510,0,13720,1,177,100.7,4,80.9,8.6,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-22,8,0,28,7.9,5.3,3.1,0.8,101330,0,15948,1.3,262.89999,118.3,3.6,90,14.6,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-23,8,0,28,11.3,6.3,4.6,2.2,101640,0,12936,1.2,287.29999,138.7,4.6,54.7,13.5,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-24,8,0,29,14.4,8.1,4.9,1.4,101670,0,19230,1,246.39999,147.5,4.6,54.9,11.7,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-25,4,4.5,83,14.1,11.1,7.8,0,102200,0,18634,1,241.10001,137.60001,6.5,50.6,10.4,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-26,7,0.7,44,10.2,10.4,6.7,1.8,102370,0,7749,0.4,49.9,69.9,28.2,17.1,1.2,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-27,6,0,30,9.9,9.3,8.3,3.6,101410,0,8349,0.5,45.3,72.8,28.3,14.7,3.3,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-02-28,3,3.4,76,4.8,6.3,2.7,3.2,102080,0,13843,0.4,22.9,49.2,40.5,28,1.6,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-01,7,0,31,4.9,4,3.2,0.4,102980,0,15774,0.4,21.6,46.9,38.1,26.5,1.3,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-02,8,0,35,7.3,4.2,3.5,0,103770,0,16929,0.5,19.8,49.7,38.3,46.5,1.3,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-03,5,3.9,92,4.8,4.9,2.5,0,103640,0,16576,0.4,19.4,44.1,43.2,33.2,0.8,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-04,7,0.3,45,7.9,2.3,-0.3,0,103570,0,16971,0.4,44.2,63,35.8,35.5,2.6,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-05,4,6.2,117,8.1,4.4,0.8,0,103320,0,9847,0.3,27.2,51.1,36.9,25.2,2,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-06,8,0.5,50,8,4.5,0.8,0.2,103080,0,7142,0.4,44.8,63.3,46.9,27.9,2.9,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-07,7,3.9,97,10.1,5.1,2.2,0,103170,0,16192,0.6,124.9,105.9,16,39.9,12.2,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-08,0,10.2,158,12,5.4,0.6,0,102960,0,17240,1.1,262.70001,148.10001,5.2,71.5,13.1,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-09,1,9.3,152,11.3,4.8,-2.4,0,102080,0,18494,0.7,180.7,127.4,10.7,43.6,8,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-10,5,3.8,100,13.6,6.8,2.3,0,101610,0,18794,0.8,209.10001,147.60001,10.4,39.2,8.5,177.182204346119,87.7782323708499,6.478,2.2221135,5.15463695686063,NA,NA
2011-03-11,5,2,78,12.4,9.4,5.2,0,101240,0,19074,0.9,266.10001,168,7.1,45,10,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-12,5,3.6,100,13.4,8.3,4.2,0,101450,0,15488,0.7,107.3,106.5,11.6,39.4,8.2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-13,7,3,94,10.6,10,6.6,0.2,100270,0,10526,0.5,78.2,85.9,12.5,28.5,2.2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-14,6,0.9,64,12.6,9.5,8.4,2.4,100130,0,19451,0.6,100.4,90.2,11.3,34.1,3.8,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-15,3,7.9,150,13.9,6.2,-0.2,0,101490,0,19568,0.7,123.4,86.3,5.8,70.5,5.2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-16,6,5.1,123,10.1,10.2,6.4,0,101440,0,19643,0.3,33.1,45.3,NA,65.6,0.9,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-17,8,0,44,10.4,8.8,7.5,0,101310,0,20036,0.7,104.5,80.5,NA,55.5,7.3,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-18,6,1.1,71,6.6,6.9,3.3,0.4,101540,0,14612,0.5,57.4,79.7,NA,35.8,2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-19,6,0,45,12.5,5.4,4.1,4.8,102310,0,17801,0.8,169.60001,128.5,NA,44.1,7.5,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-20,0,11.1,190,13.3,5.5,-1.5,0,103370,0,14694,0.9,153,119.1,NA,59.1,6.8,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-21,6,2.9,102,15.5,7.7,2.1,0.2,103300,0,20710,1,242.5,140.7,NA,67.9,11.3,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-22,5,3.1,106,16.7,9.2,2.9,0,103430,0,21792,0.7,128.7,107.6,NA,58,6.2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-23,5,1,74,17.3,11.4,6.1,0,103780,0,23837,0.6,117.8,106.4,NA,56.6,6.3,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-24,0,11,197,16.7,10.8,4.3,0,103990,0,23518,0.6,136.7,116.7,NA,51.7,10.3,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-25,1,9,179,18.8,11,5.2,0,103410,0,24343,0.7,126,110,NA,70.9,9.2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-26,0,10.5,196,14.6,11.3,3.8,0,102090,0,16095,0.7,148.3,110.3,NA,76.9,9.5,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-27,6,1.2,81,15.1,10.5,6.3,0.2,101490,0,17550,0.6,73.4,77.2,NA,62.1,5.1,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-28,5,6.4,155,15.5,11,6.8,0,101380,0,21602,0.6,90.8,99.3,NA,57.5,11.1,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-29,5,4.9,138,15.5,11.1,6.6,0,101620,0,22080,0.8,179.2,125.7,NA,76.5,10.1,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-30,4,1.1,82,13.5,9.7,3.8,0.6,101330,0,18945,0.9,210.2,133,NA,NA,9.4,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-03-31,6,0,53,18.2,10.5,7.4,5.6,101100,0,20831,0.7,190.7,111.6,NA,54.6,8.2,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-04-01,6,2.5,108,15.7,13.7,9.2,0,101180,0,22048,0.8,186.2,117,NA,48,7.9,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-04-02,6,2.2,104,17.8,13.7,11.6,0,101750,0,19829,0.5,86.2,87.6,NA,34,3.9,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-04-03,4,0.9,81,15.6,14.8,11.7,0,101050,0,17294,0.8,103.2,113.7,NA,34.2,4.7,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-04-04,4,5,148,14.6,10.3,5,0,101430,0,20949,0.7,163.3,132.60001,NA,43.8,7.3,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-04-05,4,5.3,153,16.6,9.5,4.3,1.6,102080,0,16690,0.8,172.8,128.60001,NA,49.4,7.1,173.941248412906,83.4748600211721,6.039,2.129084,5.84022100640137,NA,NA
2011-04-06,8,0,56,23,12.8,9,0.2,102150,0,25597,0.8,213.60001,149.39999,NA,42.9,9.6,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-07,3,12.3,238,21.9,16.7,10.3,0,102510,0,25451,0.4,80.6,88.3,NA,34.7,3.3,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-08,1,10.5,220,21.4,14.9,7.8,0,102740,0,26622,0.4,57.1,82.4,NA,29.5,3.5,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-09,1,12.5,244,19.1,14.5,7.6,0,102720,0,22323,0.5,82.9,99.4,NA,40.4,5.6,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-10,0,12,240,20.3,13.9,8.7,0,102560,0,21346,0.5,58.6,81,NA,41.4,5,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-11,1,12.2,244,20.2,13.2,6,0,102400,0,22204,0.8,161.3,112.2,NA,48.9,10.6,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-12,1,8.5,204,14.7,13.5,6.8,0,102260,0,23651,0.3,32.5,61,41.1,21.8,8.2,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-13,1,10.4,228,13.5,10.2,5.7,0,102940,0,18909,0.9,238.2,150.7,5.1,53,14.5,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-14,7,0.1,67,13.4,9.1,4.7,0,102320,NA,22346,1,238.3,152.5,9.5,63.2,10.7,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-15,8,0,62,17.7,10.4,7.3,0,101870,NA,22974,1.2,296.70001,172.89999,5.9,69.3,14.9,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-16,8,0.6,84,17.1,13.5,9.2,0,102030,NA,19632,0.7,123.9,102.2,12.5,51.6,6.9,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-17,7,2.7,128,20.1,13.5,9.9,0,102240,NA,22009,0.6,87.6,90.4,18.6,50.9,6.2,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-18,4,5.1,167,19.6,14.8,9.5,0,102430,NA,24032,0.6,95.6,106.8,16.9,68.2,8.1,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-19,2,7,194,24.8,13.5,7.4,0,101820,NA,27914,0.7,147.39999,143.5,10.7,69.8,9.9,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-20,1,11.9,256,26.5,16.8,8.8,0,101250,NA,27934,0.6,99.8,122.9,16.9,81.3,8.5,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-21,2,7.5,203,26.3,18.1,9.6,0,101450,NA,26547,0.7,81.2,133.60001,22.1,96.6,13.1,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-22,3,6.9,197,26,19,11.7,0,101260,NA,23719,0.8,74.8,123.3,17.6,82.3,7.6,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-23,0,12.8,271,27.4,18.2,10.3,0,100840,NA,19182,0.6,56,121.7,27.7,72.9,7.1,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-24,1,11.7,260,23.3,19.3,11.2,0.6,101180,NA,21313,0.4,17.3,42.1,58.6,55.2,2.2,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-25,1,11.3,257,21.5,17.3,11.3,0,101840,NA,21669,0.2,7.7,26.4,69,30.2,0.7,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-26,0,12.7,275,15.8,15.9,10.2,0,102360,NA,22038,0.4,15.8,34.4,59.4,31.6,0,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-27,5,3.1,144,17,12,8.1,0,102550,NA,24349,0.2,13.4,37.3,56.4,27.6,0.1,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-28,2,11.1,259,17,12.8,8.5,0,102540,NA,23794,0.2,14.5,38.3,63.2,33.2,0.2,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-29,4,6.1,193,20.3,11.5,5.9,0,101940,NA,19700,0.2,8.4,34.4,60.5,48,0.5,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-04-30,5,2.8,141,21.5,14.6,8.9,0,101240,NA,21574,0.3,18.8,51.2,60.8,50.8,2.3,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-05-01,0,12.8,283,19.8,16.3,11,0,100900,NA,19489,0.3,19.7,47.6,62.5,39.7,2.8,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-05-02,1,9.9,249,17,15.6,11.4,0,100980,NA,18126,0.3,18.2,43.4,69.1,32.8,1.4,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-05-03,0,13.3,292,15.3,13.2,9.4,0,101220,NA,23786,0.4,72.6,85.5,43.2,41.7,4.1,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-05-04,0,13.1,291,18.5,10.7,6,0,101740,NA,26183,0.5,107.2,109.3,31.9,39.6,9.9,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-05-05,0,12.8,289,21.5,11.3,4.1,0,102120,NA,23620,0.6,129,132.2,23,52.6,8.6,183.789069491589,91.2217717763614,6.415,2.112539,6.25582668800514,NA,NA
2011-05-06,3,3.1,152,25,14.9,8.3,0,101940,NA,28971,0.8,179.2,170.2,19.6,53.9,12,186.143119764462,87.7779433847998,6.325,2.243446,6.4354341690594,NA,NA
